id;matchDay;date;time;clubIdHome;clubIdGuest;goalsHome;goalsGuest
503;22;18.02.2024;12:30;34;21;1;1
504;22;18.02.2024;12:30;24;25;3;1
505;23;23.02.2024;17:30;36;22;3;4
506;23;23.02.2024;17:30;27;32;1;2
507;23;24.02.2024;12:00;21;26;0;4
508;23;24.02.2024;12:00;35;30;1;1
509;23;24.02.2024;12:00;25;23;1;0
510;23;24.02.2024;19:30;28;20;3;0
511;23;25.02.2024;12:30;19;24;1;0
512;23;25.02.2024;12:30;29;33;2;0
513;23;25.02.2024;12:30;31;34;2;1
514;24;01.03.2024;17:30;20;22;3;1
515;24;01.03.2024;17:30;30;36;2;2
516;24;02.03.2024;12:00;23;29;2;2
517;24;02.03.2024;12:00;33;21;0;3
518;24;02.03.2024;12:00;34;35;2;1
519;24;02.03.2024;19:30;26;31;4;0
520;24;03.03.2024;12:30;19;25;1;2
521;24;03.03.2024;12:30;32;28;0;0
522;24;03.03.2024;12:30;24;27;0;3
523;25;08.03.2024;17:30;29;19;2;0
524;25;08.03.2024;17:30;35;33;0;1
525;25;09.03.2024;12:00;20;32;3;3
526;25;09.03.2024;12:00;36;26;1;0
527;25;09.03.2024;12:00;27;23;1;1
528;25;09.03.2024;19:30;28;34;0;1
529;25;10.03.2024;12:30;22;30;2;0
530;25;10.03.2024;12:30;21;25;3;2
531;25;10.03.2024;12:30;31;24;1;4
532;26;15.03.2024;17:30;32;35;1;2
533;26;15.03.2024;17:30;25;29;0;4
534;26;16.03.2024;12:00;33;31;1;0
535;26;16.03.2024;12:00;34;22;0;2
536;26;16.03.2024;12:00;24;36;0;2
537;26;16.03.2024;19:30;23;21;1;1
538;26;17.03.2024;12:30;30;20;5;2
539;26;17.03.2024;12:30;19;27;3;0
540;26;17.03.2024;12:30;26;28;7;0
541;27;30.03.2024;12:00;36;33;2;0
542;27;30.03.2024;12:00;21;29;1;3
543;27;30.03.2024;12:00;35;24;5;0
544;27;30.03.2024;19:30;30;34;3;3
545;27;31.03.2024;11:30;20;26;0;0
546;27;31.03.2024;11:30;22;32;2;1
547;27;31.03.2024;11:30;28;23;0;3
548;27;31.03.2024;11:30;31;19;1;1
549;27;31.03.2024;11:30;27;25;0;1
550;28;05.04.2024;16:30;32;30;2;3
551;28;05.04.2024;16:30;33;27;3;1
552;28;06.04.2024;11:00;19;21;2;1
553;28;06.04.2024;11:00;34;36;0;4
554;28;06.04.2024;11:00;24;28;0;0
555;28;06.04.2024;18:30;26;22;2;1
556;28;07.04.2024;11:30;29;35;2;0
557;28;07.04.2024;11:30;23;20;1;1
558;28;07.04.2024;11:30;25;31;2;0
559;29;12.04.2024;16:30;30;33;4;0
560;29;12.04.2024;16:30;31;21;2;1
561;29;13.04.2024;11:00;32;26;1;1
562;29;13.04.2024;11:00;36;25;4;0
563;29;13.04.2024;11:00;27;29;0;2
564;29;13.04.2024;18:30;20;34;2;0
565;29;14.04.2024;11:30;22;24;3;4
566;29;14.04.2024;11:30;28;19;2;2
567;29;14.04.2024;11:30;35;23;0;0
568;30;19.04.2024;16:30;34;32;0;2
569;30;19.04.2024;16:30;24;20;1;1
570;30;20.04.2024;11:00;29;31;1;0
571;30;20.04.2024;11:00;21;27;1;1
572;30;20.04.2024;11:00;25;35;0;3
573;30;20.04.2024;18:30;19;36;0;1
574;30;21.04.2024;11:30;26;30;3;2
575;30;21.04.2024;11:30;23;22;1;2
576;30;21.04.2024;11:30;33;28;0;2
577;31;26.04.2024;16:30;30;23;1;1
578;31;26.04.2024;16:30;22;33;1;0
579;31;27.04.2024;11:00;32;24;3;1
580;31;27.04.2024;11:00;36;21;1;3
581;31;27.04.2024;11:00;35;19;0;4
582;31;27.04.2024;18:30;20;29;1;1
583;31;28.04.2024;11:30;28;25;1;1
584;31;28.04.2024;11:30;34;26;0;1
585;31;28.04.2024;11:30;27;31;3;5
586;32;03.05.2024;16:30;19;22;1;0
587;32;03.05.2024;16:30;29;34;3;1
588;32;04.05.2024;11:00;31;35;3;3
589;32;04.05.2024;11:00;33;26;1;2
590;32;04.05.2024;18:30;21;28;4;1
591;32;05.05.2024;11:30;23;32;3;2
592;32;05.05.2024;11:30;24;30;4;2
593;32;05.05.2024;11:30;27;36;0;1
594;32;07.05.2024;16:30;25;20;0;4
595;33;10.05.2024;16:30;32;19;1;0
596;33;10.05.2024;16:30;28;31;0;0
597;33;11.05.2024;11:00;20;33;2;1
598;33;11.05.2024;11:00;30;21;3;1
599;33;11.05.2024;11:00;34;24;3;0
600;33;11.05.2024;18:30;36;29;1;1
601;33;12.05.2024;11:30;22;25;3;1
602;33;12.05.2024;11:30;26;23;1;2
603;33;12.05.2024;11:30;35;27;1;0
604;34;19.05.2024;13:30;19;34;4;1
605;34;19.05.2024;13:30;29;28;3;2
606;34;19.05.2024;13:30;21;35;5;0
607;34;19.05.2024;13:30;23;36;1;2
608;34;19.05.2024;13:30;31;20;2;0
609;34;19.05.2024;13:30;33;32;1;2
610;34;19.05.2024;13:30;24;26;0;3
611;34;19.05.2024;13:30;25;30;2;1
612;34;19.05.2024;13:30;27;22;1;2
613;1;04.08.2023;17:00;37;38;2;1
614;1;05.08.2023;12:00;39;40;3;1
615;1;05.08.2023;12:00;41;42;0;0
616;1;05.08.2023;12:00;43;44;2;0
617;1;05.08.2023;12:00;45;46;0;0
618;1;05.08.2023;12:00;47;48;1;1
619;1;05.08.2023;14:15;49;50;3;1
620;1;06.08.2023;11:30;51;52;1;1
621;1;06.08.2023;14:30;53;54;1;1
622;1;06.08.2023;17:30;55;56;1;0
623;2;18.08.2023;17:00;42;49;1;0
624;2;19.08.2023;12:00;52;39;1;2
625;2;19.08.2023;12:00;56;37;4;0
626;2;19.08.2023;12:00;54;43;0;3
627;2;19.08.2023;12:00;50;45;4;0
628;2;19.08.2023;12:00;48;51;3;2
629;2;19.08.2023;14:30;44;41;2;2
630;2;20.08.2023;11:30;46;53;1;0
631;2;20.08.2023;14:30;40;47;1;2
632;2;20.08.2023;17:30;38;55;1;1
633;3;22.08.2023;08:00;37;54;1;1
634;3;22.08.2023;17:00;43;41;1;2
635;3;22.08.2023;17:00;45;56;3;1
636;3;22.08.2023;17:00;51;50;1;0
637;3;22.08.2023;17:00;49;44;2;1
638;3;23.08.2023;17:00;47;46;0;0
639;3;23.08.2023;17:00;39;38;0;0
640;3;23.08.2023;17:00;52;40;4;3
641;3;23.08.2023;17:00;53;48;0;0
642;3;23.08.2023;17:00;55;42;2;1
643;4;25.08.2023;17:00;54;51;1;1
644;4;26.08.2023;12:00;40;53;3;2
645;4;26.08.2023;12:00;56;52;2;2
646;4;26.08.2023;12:00;41;55;1;1
647;4;26.08.2023;12:00;46;49;0;2
648;4;26.08.2023;12:00;48;39;2;1
649;4;26.08.2023;12:00;42;43;3;0
650;4;27.08.2023;11:30;50;47;1;1
651;4;27.08.2023;14:30;44;37;3;2
652;4;27.08.2023;17:30;38;45;1;0
653;5;01.09.2023;17:00;52;46;2;0
654;5;02.09.2023;12:00;51;41;3;0
655;5;02.09.2023;12:00;45;44;1;3
656;5;02.09.2023;12:00;40;48;0;0
657;5;02.09.2023;12:00;53;38;0;2
658;5;02.09.2023;12:00;49;56;2;0
659;5;02.09.2023;12:00;43;55;1;2
660;5;03.09.2023;11:30;37;42;4;1
661;5;03.09.2023;13:30;47;54;2;1
662;5;03.09.2023;17:30;39;50;1;1
663;6;15.09.2023;17:00;54;40;2;3
664;6;16.09.2023;12:00;50;53;0;2
665;6;16.09.2023;12:00;38;47;0;0
666;6;16.09.2023;12:00;41;49;0;1
667;6;16.09.2023;12:00;46;39;2;1
668;6;16.09.2023;12:00;42;45;0;2
669;6;16.09.2023;14:30;56;43;2;1
670;6;17.09.2023;11:30;55;37;3;1
671;6;17.09.2023;14:30;44;51;0;2
672;6;17.09.2023;17:30;48;52;0;0
673;7;22.09.2023;17:00;48;50;1;2
674;7;23.09.2023;12:00;40;46;2;3
675;7;23.09.2023;12:00;45;41;1;1
676;7;23.09.2023;12:00;52;44;1;1
677;7;23.09.2023;12:00;47;42;1;2
678;7;23.09.2023;12:00;39;54;2;0
679;7;23.09.2023;14:30;37;43;0;2
680;7;24.09.2023;11:30;51;38;2;1
681;7;24.09.2023;14:30;53;56;1;4
682;7;24.09.2023;17:30;49;55;2;1
683;9;27.09.2023;17:00;46;54;1;0
684;8;29.09.2023;17:00;50;52;2;6
685;8;30.09.2023;12:00;54;45;0;0
686;8;30.09.2023;12:00;43;40;1;0
687;8;30.09.2023;12:00;44;53;3;1
688;8;30.09.2023;12:00;42;39;3;3
689;8;30.09.2023;12:00;56;51;4;0
690;8;30.09.2023;14:30;41;37;2;2
691;8;01.10.2023;11:30;38;49;3;1
692;8;01.10.2023;14:30;46;48;2;2
693;8;01.10.2023;17:30;55;47;0;1
694;9;03.10.2023;17:00;51;43;1;0
695;9;03.10.2023;17:00;40;50;3;1
696;9;03.10.2023;17:00;52;41;1;1
697;9;03.10.2023;17:00;53;42;0;2
698;9;03.10.2023;17:00;39;56;1;0
699;9;04.10.2023;17:00;48;38;4;0
700;9;04.10.2023;17:00;49;37;2;1
701;9;04.10.2023;17:00;45;55;4;0
702;9;04.10.2023;17:00;47;44;2;0
703;10;06.10.2023;17:00;42;51;1;2
704;10;07.10.2023;12:00;54;48;1;0
705;10;07.10.2023;12:00;43;49;0;0
706;10;07.10.2023;12:00;50;46;2;2
707;10;07.10.2023;12:00;44;39;1;1
708;10;07.10.2023;12:00;38;40;0;5
709;10;07.10.2023;14:30;55;52;2;0
710;10;08.10.2023;11:30;41;53;0;1
711;10;08.10.2023;14:30;37;45;1;4
712;10;08.10.2023;17:30;56;47;2;4
713;11;13.10.2023;17:00;46;38;1;2
714;11;14.10.2023;12:00;48;42;0;0
715;11;14.10.2023;12:00;40;56;2;2
716;11;14.10.2023;12:00;47;41;2;1
717;11;14.10.2023;12:00;39;55;2;2
718;11;14.10.2023;14:30;50;44;3;1
719;11;15.10.2023;11:30;51;49;2;3
720;11;15.10.2023;14:30;45;43;1;1
721;12;20.10.2023;17:00;44;46;1;3
722;12;21.10.2023;12:00;43;53;2;0
723;12;21.10.2023;12:00;41;39;3;2
724;12;21.10.2023;12:00;49;45;1;0
725;12;21.10.2023;12:00;37;47;1;2
726;12;21.10.2023;12:00;56;48;3;0
727;12;21.10.2023;14:30;54;50;0;1
728;12;22.10.2023;11:30;42;40;2;2
729;12;22.10.2023;14:30;38;52;2;1
730;12;22.10.2023;17:30;55;51;1;2
731;13;27.10.2023;17:00;48;44;3;0
732;13;28.10.2023;12:00;54;38;1;2
733;13;28.10.2023;12:00;50;56;4;0
734;13;28.10.2023;12:00;51;37;2;3
735;13;28.10.2023;12:00;46;42;1;2
736;13;28.10.2023;12:00;39;43;2;1
737;13;28.10.2023;14:30;47;45;2;1
738;13;29.10.2023;12:30;52;49;1;0
739;13;29.10.2023;15:30;40;41;4;0
740;13;29.10.2023;18:30;53;55;0;1
741;14;03.11.2023;18:00;55;40;1;2
742;14;04.11.2023;13:00;43;47;0;1
743;14;04.11.2023;13:00;38;50;2;1
744;14;04.11.2023;13:00;41;48;2;3
745;14;04.11.2023;13:00;49;53;2;0
746;14;04.11.2023;13:00;42;52;2;2
747;14;04.11.2023;15:30;56;46;1;1
748;14;05.11.2023;12:30;44;54;0;0
749;14;05.11.2023;15:30;45;51;3;2
750;14;05.11.2023;18:30;37;39;2;1
751;15;10.11.2023;18:00;39;49;1;5
752;15;11.11.2023;13:00;54;56;1;2
753;15;11.11.2023;13:00;50;42;1;1
754;15;11.11.2023;13:00;48;55;0;0
755;15;11.11.2023;13:00;40;37;3;2
756;15;11.11.2023;13:00;52;43;2;3
757;15;11.11.2023;15:30;46;41;1;1
758;15;12.11.2023;12:30;53;45;2;2
759;15;12.11.2023;15:30;38;44;2;0
760;15;12.11.2023;18:30;47;51;2;0
761;16;24.11.2023;18:00;44;40;1;2
762;16;25.11.2023;13:00;43;48;0;1
763;16;25.11.2023;13:00;55;46;2;0
764;16;25.11.2023;13:00;42;54;2;0
765;16;25.11.2023;13:00;37;52;0;2
766;16;25.11.2023;13:00;56;38;2;1
767;16;25.11.2023;15:30;51;53;2;1
768;16;26.11.2023;12:30;41;50;2;2
769;16;26.11.2023;15:30;49;47;0;1
770;16;26.11.2023;18:30;45;39;3;3
771;11;28.11.2023;18:00;53;37;1;2
772;11;29.11.2023;18:00;52;54;0;0
773;17;02.12.2023;13:00;54;41;1;0
774;17;02.12.2023;13:00;50;55;2;2
775;17;02.12.2023;13:00;44;56;1;1
776;17;02.12.2023;13:00;38;42;1;2
777;17;02.12.2023;13:00;52;45;0;0
778;17;02.12.2023;15:30;39;51;1;3
779;17;03.12.2023;12:30;40;49;1;0
780;17;03.12.2023;15:30;47;53;3;2
781;17;03.12.2023;18:30;46;43;3;0
782;18;08.12.2023;18:00;37;50;2;2
783;18;09.12.2023;13:00;51;46;1;1
784;18;09.12.2023;13:00;42;44;3;0
785;18;09.12.2023;13:00;53;52;0;4
786;18;09.12.2023;13:00;41;56;0;4
787;18;09.12.2023;15:30;55;54;1;1
788;18;10.12.2023;12:30;47;39;1;1
789;18;10.12.2023;15:30;49;48;2;1
790;18;10.12.2023;18:30;45;40;3;1
791;19;15.12.2023;18:00;38;41;1;0
792;19;16.12.2023;13:00;52;47;2;2
793;19;16.12.2023;13:00;46;37;2;1
794;19;16.12.2023;13:00;44;55;3;0
795;19;16.12.2023;13:00;56;42;4;0
796;19;16.12.2023;13:00;40;51;0;3
797;19;16.12.2023;15:30;48;45;3;2
798;19;17.12.2023;12:30;54;49;2;4
799;19;17.12.2023;15:30;50;43;2;0
800;19;17.12.2023;18:30;39;53;2;0
801;20;19.12.2023;18:00;42;41;1;2
802;20;19.12.2023;18:00;48;47;1;2
803;20;19.12.2023;18:00;52;51;2;1
804;20;19.12.2023;18:00;56;55;1;1
805;20;19.12.2023;18:00;38;37;3;2
806;20;20.12.2023;18:00;50;49;0;1
807;20;20.12.2023;18:00;44;43;1;0
808;20;20.12.2023;18:00;54;53;4;2
809;20;20.12.2023;18:00;40;39;1;1
810;21;19.01.2024;18:00;55;38;2;1
811;21;20.01.2024;13:00;39;52;2;5
812;21;20.01.2024;13:00;47;40;1;1
813;21;20.01.2024;13:00;37;56;3;1
814;21;20.01.2024;13:00;41;44;2;1
815;21;20.01.2024;13:00;49;42;0;1
816;21;20.01.2024;15:30;43;54;4;1
817;21;21.01.2024;12:30;45;50;2;1
818;21;21.01.2024;15:30;51;48;2;0
819;21;21.01.2024;18:30;53;46;0;0
820;22;23.01.2024;18:00;38;39;3;1
821;22;23.01.2024;18:00;40;52;0;0
822;22;23.01.2024;18:00;44;49;0;2
823;22;23.01.2024;18:00;41;43;1;1
824;22;23.01.2024;18:00;54;37;2;3
825;22;24.01.2024;18:00;56;45;1;1
826;22;24.01.2024;18:00;50;51;0;2
827;22;24.01.2024;18:00;46;47;1;0
828;22;24.01.2024;18:00;42;55;1;0
829;22;24.01.2024;18:00;48;53;1;0
830;23;26.01.2024;18:00;37;44;1;4
831;23;27.01.2024;13:00;52;56;0;2
832;23;27.01.2024;13:00;39;48;2;1
833;23;27.01.2024;13:00;47;50;2;0
834;23;27.01.2024;13:00;53;40;0;1
835;23;27.01.2024;13:00;51;54;2;2
836;23;27.01.2024;15:30;55;41;2;0
837;23;28.01.2024;12:30;45;38;2;1
838;23;28.01.2024;15:30;43;42;1;1
839;23;28.01.2024;18:30;49;46;1;2
840;24;02.02.2024;18:00;46;52;1;1
841;24;03.02.2024;13:00;41;51;1;1
842;24;03.02.2024;13:00;38;53;4;3
843;24;03.02.2024;13:00;48;40;1;0
844;24;03.02.2024;13:00;55;43;0;0
845;24;03.02.2024;13:00;42;37;1;1
846;24;03.02.2024;15:30;50;39;0;2
847;24;04.02.2024;12:30;56;49;2;1
848;24;04.02.2024;15:30;44;45;2;2
849;24;04.02.2024;18:30;54;47;0;1
850;18;06.02.2024;18:00;43;38;2;0
851;17;07.02.2024;18:00;48;37;2;0
852;25;09.02.2024;18:00;39;46;1;3
853;25;10.02.2024;13:00;51;44;3;1
854;25;10.02.2024;13:00;45;42;1;1
855;25;10.02.2024;13:00;49;41;7;2
856;25;10.02.2024;13:00;40;54;1;3
857;25;10.02.2024;13:00;47;38;1;3
858;25;10.02.2024;15:30;53;50;0;3
859;25;11.02.2024;12:30;37;55;2;3
860;25;11.02.2024;15:30;43;56;3;1
861;20;13.02.2024;18:00;46;45;2;3
862;26;16.02.2024;18:00;56;53;2;3
863;26;17.02.2024;13:00;42;47;6;3
864;26;17.02.2024;13:00;41;45;0;3
865;26;17.02.2024;13:00;54;39;1;0
866;26;17.02.2024;13:00;46;40;5;2
867;26;17.02.2024;13:00;38;51;0;2
868;26;17.02.2024;15:30;50;48;1;2
869;26;18.02.2024;12:30;44;52;0;2
870;26;18.02.2024;15:30;55;49;2;1
871;26;18.02.2024;18:30;43;37;1;0
872;27;23.02.2024;18:00;45;54;3;1
873;27;24.02.2024;13:00;49;38;2;2
874;27;24.02.2024;13:00;39;42;2;1
875;27;24.02.2024;13:00;47;55;0;0
876;27;24.02.2024;13:00;48;46;3;4
877;27;24.02.2024;13:00;51;56;0;0
878;27;24.02.2024;15:30;40;43;0;1
879;27;25.02.2024;12:30;37;41;3;0
880;27;25.02.2024;15:30;52;50;1;1
881;27;25.02.2024;18:30;53;44;1;0
882;28;01.03.2024;18:00;42;53;1;0
883;28;02.03.2024;13:00;37;49;1;0
884;28;02.03.2024;13:00;41;52;0;0
885;28;02.03.2024;13:00;43;51;0;1
886;28;02.03.2024;13:00;44;47;3;1
887;28;02.03.2024;13:00;55;45;2;3
888;28;02.03.2024;15:30;38;48;1;3
889;28;03.03.2024;12:30;56;39;1;3
890;28;03.03.2024;15:30;50;40;0;0
891;28;03.03.2024;18:30;54;46;2;1
892;29;08.03.2024;18:00;49;43;2;1
893;29;09.03.2024;13:00;39;44;2;2
894;29;09.03.2024;13:00;52;55;2;0
895;29;09.03.2024;13:00;47;56;1;1
896;29;09.03.2024;13:00;53;41;3;0
897;29;09.03.2024;13:00;46;50;0;2
898;29;09.03.2024;15:30;45;37;1;0
899;29;10.03.2024;12:30;48;54;1;0
900;29;10.03.2024;15:30;40;38;1;1
901;29;10.03.2024;18:30;51;42;2;0
902;30;15.03.2024;18:00;44;50;1;0
903;30;16.03.2024;13:00;55;39;2;1
904;30;16.03.2024;13:00;41;47;1;0
905;30;16.03.2024;13:00;54;52;2;0
906;30;16.03.2024;13:00;43;45;1;2
907;30;16.03.2024;13:00;49;51;0;0
908;30;16.03.2024;15:30;37;53;2;2
909;30;17.03.2024;12:30;38;46;4;0
910;30;17.03.2024;15:30;42;48;1;0
911;30;17.03.2024;18:30;56;40;0;1
912;31;30.03.2024;13:00;48;56;0;3
913;31;30.03.2024;13:00;45;49;1;0
914;31;30.03.2024;13:00;47;37;2;0
915;31;30.03.2024;13:00;51;55;2;2
916;31;30.03.2024;13:00;46;44;1;2
917;31;30.03.2024;15:30;53;43;1;0
918;31;31.03.2024;11:30;39;41;1;0
919;31;31.03.2024;14:30;40;42;4;4
920;31;31.03.2024;17:30;50;54;2;0
921;32;05.04.2024;17:00;56;50;1;1
922;32;06.04.2024;12:00;41;40;0;0
923;32;06.04.2024;12:00;42;46;3;2
924;32;06.04.2024;12:00;55;53;2;1
925;32;06.04.2024;12:00;43;39;3;1
926;32;06.04.2024;12:00;45;47;1;3
927;32;06.04.2024;14:30;44;48;6;1
928;32;07.04.2024;11:30;49;52;1;3
929;32;07.04.2024;14:30;38;54;4;1
930;32;07.04.2024;17:30;37;51;0;2
931;25;10.04.2024;17:00;52;48;2;1
932;33;12.04.2024;17:00;54;44;1;1
933;33;13.04.2024;12:00;51;45;2;0
934;33;13.04.2024;12:00;40;55;3;1
935;33;13.04.2024;12:00;46;56;1;1
936;33;13.04.2024;12:00;48;41;4;1
937;33;13.04.2024;12:00;39;37;4;2
938;33;13.04.2024;14:30;52;42;4;1
939;33;14.04.2024;11:30;47;43;1;1
940;33;14.04.2024;14:30;50;38;1;1
941;33;14.04.2024;17:30;53;49;1;1
942;34;19.04.2024;17:00;42;50;1;2
943;34;20.04.2024;12:00;55;48;2;1
944;34;20.04.2024;12:00;43;52;1;1
945;34;20.04.2024;12:00;49;39;0;2
946;34;20.04.2024;12:00;41;46;0;5
947;34;20.04.2024;12:00;37;40;1;0
948;34;20.04.2024;14:30;56;54;2;0
949;34;21.04.2024;11:30;44;38;0;2
950;34;21.04.2024;14:30;45;53;2;0
951;34;21.04.2024;17:30;51;47;1;0
952;31;24.04.2024;17:00;52;38;1;1
953;35;26.04.2024;17:00;50;41;0;0
954;35;27.04.2024;12:00;54;42;3;1
955;35;27.04.2024;12:00;47;49;1;1
956;35;27.04.2024;12:00;52;37;0;1
957;35;27.04.2024;12:00;46;55;2;2
958;35;27.04.2024;12:00;39;45;3;5
959;35;27.04.2024;12:00;40;44;1;1
960;35;28.04.2024;11:30;38;56;4;0
961;35;28.04.2024;14:30;53;51;1;2
962;35;28.04.2024;17:30;48;43;2;0
963;36;03.05.2024;17:00;41;54;5;3
964;36;04.05.2024;12:00;53;47;3;1
965;36;04.05.2024;12:00;51;39;2;0
966;36;04.05.2024;12:00;49;40;0;1
967;36;04.05.2024;12:00;55;50;1;0
968;36;04.05.2024;12:00;43;46;1;2
969;36;04.05.2024;12:00;42;38;2;0
970;36;05.05.2024;11:30;45;52;4;1
971;36;05.05.2024;14:30;37;48;0;1
972;36;05.05.2024;17:30;56;44;1;1
973;37;10.05.2024;17:00;38;43;0;1
974;37;11.05.2024;12:00;39;47;1;1
975;37;11.05.2024;12:00;56;41;6;1
976;37;11.05.2024;12:00;48;49;1;2
977;37;11.05.2024;12:00;50;37;0;0
978;37;11.05.2024;12:00;46;51;1;2
979;37;11.05.2024;14:30;44;42;4;2
980;37;12.05.2024;11:30;54;55;2;2
981;37;12.05.2024;14:30;40;45;2;0
982;37;12.05.2024;17:30;52;53;2;1
983;38;18.05.2024;11:30;49;54;4;0
984;38;18.05.2024;11:30;55;44;2;0
985;38;18.05.2024;11:30;37;46;1;1
986;38;18.05.2024;11:30;47;52;0;1
987;38;18.05.2024;11:30;45;48;2;0
988;38;18.05.2024;11:30;53;39;1;0
989;38;18.05.2024;11:30;51;40;4;2
990;38;18.05.2024;11:30;42;56;1;1
991;38;18.05.2024;11:30;43;50;0;2
992;38;18.05.2024;11:30;41;38;3;3
